seed,result,time (seconds)
2397,solved,57.36
2398,solved,67.578
2399,solved,68.856
2400,solved,33.919
2401,solved,32.296
2402,solved,43.068
2403,solved,69.843
2404,solved,21.927
2405,solved,39.63
2406,solved,48.908
2407,solved,35.959
2408,solved,64.179
2409,solved,50.278
2410,solved,61.645
2411,solved,50.462
2412,solved,37.498
2413,unsolvable,45.134
2414,solved,48.106
2415,solved,33.336
2416,unsolvable,5.57
2417,solved,36.301
2418,solved,25.811
2419,unsolvable,7.625
2420,solved,42.107
2421,solved,49.171
2422,solved,59.734
2423,unsolvable,5.574
2424,solved,34.695
2425,solved,23.949
2426,solved,59.343
2427,solved,42.783
2428,solved,20.413
2429,solved,19.694
2430,solved,43.092
2431,solved,90.853
2432,solved,43.734
2433,solved,42.129
2434,solved,47.176
2435,unsolvable,22.381
2436,solved,44.388
2437,solved,46.701
2438,solved,47.637
2439,solved,60.09
2440,solved,30.352
2441,solved,23.743
2442,solved,49.097
2443,solved,34.253
2444,solved,56.899
2445,solved,39.546
2446,solved,32.016
2447,solved,95.262
2448,solved,21.763
2449,solved,55.575
2450,unsolvable,133.805
2451,solved,49.652
2452,solved,38.348
2453,solved,39.426
2454,unsolvable,30.634
2455,solved,49.601
2456,unsolvable,13.438
2457,solved,35.772
2458,solved,39.478
2459,unsolvable,16.744
2460,solved,39.489
2461,solved,49.193
2462,solved,77.238
2463,solved,46.773
2464,solved,54.3
2465,solved,23.955
2466,solved,92.244
2467,unsolvable,37.42
2468,unsolvable,14.395
2469,solved,36.566
2470,solved,40.658
2471,unsolvable,73.42
2472,unsolvable,12.988
2473,solved,28.688
2474,solved,57.098
2475,solved,67.185
2476,solved,44.741
2477,solved,28.837
2478,unsolvable,14.856
2479,unsolvable,12.271
2480,solved,23.719
2481,solved,39.325
2482,unsolvable,15.534
2483,solved,42.871
2484,solved,38.083
2485,solved,65.13
2486,solved,41.017
2487,solved,36.1
2488,solved,50.977
2489,solved,24.358
2490,solved,53.546
2491,solved,55.458
2492,solved,32.655
2493,solved,32.472
2494,solved,28.579
2495,solved,37.326
2496,unsolvable,7.643
2497,solved,26.497
2498,solved,48.024
2499,unsolvable,13.075
2500,solved,59.982
2501,solved,53.56
2502,unsolvable,28.053
2503,solved,43.059
2504,solved,48.708
2505,solved,28.95
2506,unsolvable,5.461
2507,solved,51.075
2508,solved,46.573
2509,solved,55.526
2510,unsolvable,34.357
2511,unsolvable,13.425
2512,solved,30.849
2513,solved,31.734
2514,solved,53.033
2515,solved,40.542
2516,solved,22.479
2517,solved,26.664
2518,solved,45.236
2519,solved,33.837
2520,solved,285.65
2521,unsolvable,6.149
2522,solved,77.146
2523,unsolvable,5.493
2524,solved,30.227
2525,solved,41.923
2526,solved,26.298
2527,solved,43.182
2528,solved,52.041
2529,solved,56.219
2530,solved,30.338
2531,unsolvable,15.486
2532,solved,35.733
2533,unsolvable,19.918
2534,unsolvable,7.09
2535,solved,42.566
2536,unsolvable,5.371
2537,solved,54.08
2538,solved,58.57
2539,solved,39.218
2540,solved,36.617
2541,unsolvable,30.925
2542,solved,55.248
2543,solved,26.269
2544,solved,25.801
2545,solved,54.329
2546,solved,46.366
2547,solved,51.864
2548,solved,99.015
2549,unsolvable,5.775
2550,solved,31.249
2551,solved,51.695
2552,solved,35.781
2553,solved,44.901
2554,solved,89.259
2555,solved,59.175
2556,unsolvable,43.99
2557,solved,40.558
2558,unsolvable,5.17
2559,unsolvable,17.625
2560,solved,42.284
2561,solved,73.44
2562,solved,45.509
2563,solved,32.366
2564,solved,40.786
2565,solved,31.205
2566,unsolvable,25.136
2567,solved,50.88
2568,solved,25.884
2569,solved,43.904
2570,solved,40.448
2571,solved,64.173
2572,unsolvable,16.375
2573,solved,45.288
2574,unsolvable,7.715
2575,solved,24.758
2576,solved,43.682
2577,solved,34.192
2578,solved,27.13
2579,unsolvable,10.46
2580,unsolvable,19.052
2581,solved,71.72
2582,solved,41.364
2583,solved,29.036
2584,solved,63.818
2585,solved,88.679
2586,unsolvable,11.794
2587,solved,77.388
2588,solved,39.733
2589,solved,37.558
2590,solved,67.621
2591,solved,59.893
2592,solved,50.485
2593,solved,30.451
2594,solved,50.313
2595,solved,33.321
2596,unsolvable,31.533
2597,unsolvable,6.157
2598,solved,57.696
2599,unsolvable,5.78
2600,solved,37.659
2601,solved,35.433
2602,solved,42.124
2603,solved,78.809
2604,unsolvable,6.318
2605,solved,35.587
2606,solved,39.771
2607,solved,55.024
2608,unsolvable,24.064
2609,solved,52.527
2610,solved,42.306
2611,solved,104.603
2612,solved,47.213
2613,unsolvable,47.499
2614,solved,57.118
2615,solved,27.911
2616,solved,42.581
2617,solved,47.705
2618,unsolvable,5.732
2619,solved,48.535
2620,solved,33.105
2621,solved,26.466
2622,solved,25.125
2623,solved,56.698
2624,solved,27.323
2625,unsolvable,10.82
2626,solved,39.013
2627,solved,28.864
2628,solved,29.465
2629,solved,27.725
2630,solved,36.24
2631,solved,28.153
2632,solved,83.615
2633,solved,79.5
2634,unsolvable,4.841
2635,unsolvable,5.804
2636,solved,39.181
2637,solved,36.64
2638,solved,36.146
2639,solved,37.153
2640,solved,83.206
2641,solved,40.006
2642,solved,76.203
2643,solved,34.89
2644,solved,56.037
2645,solved,73.321
2646,solved,32.772
2647,unsolvable,27.225
2648,solved,35.443
2649,solved,52.796
2650,solved,42.792
2651,solved,59.752
2652,solved,30.414
2653,unsolvable,5.087
2654,solved,43.391
2655,solved,26.1
2656,solved,33.357
2657,solved,69.948
2658,unsolvable,4.43
2659,solved,33.575
2660,solved,30.054
2661,solved,44.876
2662,unsolvable,30.676
2663,solved,32.667
2664,unsolvable,52.797
2665,solved,39.497
2666,solved,71.67
2667,solved,30.186
2668,solved,44.131
2669,solved,55.917
2670,solved,36.761
2671,solved,51.511
2672,solved,29.193
2673,solved,47.694
2674,solved,46.694
2675,solved,70.186
2676,solved,52.095
2677,solved,28.439
2678,solved,32.924
2679,solved,46.822
2680,unsolvable,13.926
2681,unsolvable,28.954
2682,solved,67.811
2683,solved,60.344
2684,solved,33.741
2685,solved,34.179
2686,solved,39.224
2687,solved,38.303
2688,unsolvable,24.883
2689,solved,60.922
2690,solved,35.862
2691,solved,40.372
2692,solved,38.477
2693,solved,35.338
2694,solved,61.526
2695,solved,53.079
2696,solved,28.657
2697,solved,49.532
2698,solved,79.948
2699,unsolvable,6.097
2700,unsolvable,13.922
2701,solved,49.394
2702,unsolvable,5.751
2703,solved,37.549
2704,solved,55.739
2705,solved,76.32
2706,solved,38.635
2707,solved,89.357
2708,solved,39.07
2709,solved,50.356
2710,solved,128.878
2711,solved,32.845
2712,solved,50.052
2713,solved,45.347
2714,unsolvable,22.133
2715,solved,30.252
2716,solved,30.391
2717,solved,39.458
2718,solved,37.166
2719,unsolvable,6.942
2720,solved,35.637
2721,unsolvable,12.478
2722,solved,24.453
2723,solved,40.549
2724,solved,57.413
2725,solved,43.818
2726,solved,50.081
2727,solved,30.984
2728,unsolvable,5.513
2729,solved,47.585
2730,solved,41.966
2731,unsolvable,6.518
2732,solved,38.004
2733,solved,40.972
2734,unsolvable,41.79
2735,solved,65.46
2736,solved,53.941
2737,solved,48.362
2738,unsolvable,6.89
2739,solved,34.596
2740,solved,41.865
2741,solved,32.424
2742,solved,37.462
2743,solved,85.088
2744,solved,62.651
2745,unsolvable,16.692
2746,unsolvable,20.4
2747,solved,56.988
2748,solved,45.127
2749,unsolvable,16.545
2750,solved,61.021
2751,solved,32.354
2752,solved,20.758
2753,solved,39.191
2754,unsolvable,19.704
2755,unsolvable,59.672
2756,solved,21.172
2757,unsolvable,68.123
2758,solved,52.405
2759,solved,51.475
2760,solved,143.509
2761,unsolvable,13.829
2762,solved,34.222
2763,solved,54.965
2764,solved,85.449
2765,solved,31.938
2766,solved,42.342
2767,unsolvable,44.483
2768,solved,40.533
2769,solved,95.445
2770,solved,39.573
2771,solved,52.273
2772,solved,54.252
2773,unsolvable,26.137
2774,solved,43.452
2775,unsolvable,4.766
2776,solved,36.037
2777,unsolvable,20.005
2778,unsolvable,19.775
2779,solved,49.086
2780,unsolvable,5.168
2781,solved,29.72
2782,solved,39.001
2783,unsolvable,26.707
2784,solved,54.59
2785,solved,38.452
2786,solved,67.202
2787,solved,25.774
2788,solved,35.93
2789,solved,68.014
2790,solved,44.704
2791,solved,26.19
2792,solved,33.921
2793,solved,62.723
2794,unsolvable,18.01
2795,solved,34.241
2796,solved,39.363
2797,unsolvable,15.043
2798,solved,29.271
2799,solved,31.942
2800,solved,49.742
2801,solved,30.705
2802,solved,32.199
2803,solved,35.422
2804,solved,49.455
2805,solved,38.681
2806,unsolvable,4.762
2807,unsolvable,25.814
2808,solved,29.511
2809,solved,32.035
2810,solved,27.553
2811,unsolvable,7.573
2812,solved,46.406
2813,solved,48.891
2814,solved,32.673
2815,solved,59.392
2816,solved,46.465
2817,solved,58.679
2818,unsolvable,20.072
2819,solved,76.724
2820,unsolvable,6.947
2821,solved,36.921
2822,unsolvable,16.233
2823,solved,73.321
2824,solved,44.476
2825,unsolvable,5.413
2826,solved,57.474
2827,unsolvable,6.831
2828,solved,61.536
2829,solved,53.743
2830,solved,44.621
2831,solved,52.92
2832,solved,38.528
2833,solved,24.358
2834,solved,37.91
2835,solved,35.786
2836,solved,39.092
2837,solved,52.888
2838,unsolvable,22.779
2839,solved,54.506
2840,solved,21.275
2841,solved,91.145
2842,solved,49.633
2843,solved,35.497
2844,solved,34.3
2845,solved,41.966
2846,solved,98.083
2847,unsolvable,5.598
2848,solved,33.925
2849,solved,48.812
2850,solved,31.185
2851,solved,33.282
2852,unsolvable,17.136
2853,solved,47.808
2854,solved,72.892
2855,unsolvable,14.664
2856,solved,26.221
2857,solved,55.619
2858,solved,59.489
2859,solved,50.016
2860,solved,19.494
2861,solved,53.274
2862,solved,58.581
2863,solved,40.955
2864,solved,47.276
2865,solved,26.893
2866,solved,48.722
2867,solved,30.025
2868,solved,55.934
2869,solved,36.782
2870,solved,63.78
2871,solved,55.911
2872,solved,23.272
2873,solved,41.047
2874,unsolvable,5.839
2875,solved,37.048
2876,solved,68.037
2877,solved,45.989
2878,solved,34.16
2879,solved,36.44
2880,solved,43.91
2881,solved,45.342
2882,solved,34.59
2883,solved,54.621
2884,unsolvable,15.09
2885,solved,35.738
2886,solved,60.048
2887,unsolvable,31.315
2888,solved,29.138
2889,solved,45.963
2890,unsolvable,18.876
2891,solved,33.992
2892,solved,39.636
2893,unsolvable,138.254
2894,unsolvable,29.624
2895,solved,31.898
2896,solved,45.124
2897,solved,52.507
2898,solved,55.139
2899,solved,48.256
2900,solved,58.434
2901,solved,193.785
2902,unsolvable,16.268
2903,solved,29.682
2904,solved,37.876
2905,solved,25.352
2906,solved,62.161
2907,solved,36.785
2908,solved,53.353
2909,solved,37.191
2910,unsolvable,16.049
2911,solved,52.355
2912,solved,46.334
2913,unsolvable,21.623
2914,solved,57.641
2915,solved,41.892
2916,solved,34.128
2917,solved,47.199
2918,solved,42.755
2919,unsolvable,57.901
2920,solved,38.074
2921,unsolvable,41.309
2922,solved,39.49
2923,solved,51.736
2924,solved,31.187
2925,solved,41.221
2926,unsolvable,13.968
2927,solved,33.112
2928,solved,55.284
2929,solved,41.759
2930,solved,35.728
2931,solved,33.801
2932,solved,31.025
2933,unsolvable,5.596
2934,solved,58.15
2935,solved,69.737
2936,solved,63.609
2937,solved,43.184
2938,unsolvable,26.934
2939,solved,58.127
2940,unsolvable,8.358
2941,solved,41.418
2942,solved,36.486
2943,unsolvable,7.058
2944,solved,66.819
2945,solved,46.592
2946,solved,47.791
2947,solved,23.383
2948,solved,47.413
2949,solved,33.804
2950,solved,45.505
2951,solved,75.409
2952,solved,47.258
2953,solved,67.603
2954,solved,34.196
2955,solved,38.76
2956,solved,29.916
2957,solved,20.4
2958,solved,52.979
2959,solved,42.703
2960,solved,124.562
2961,solved,34.912
2962,solved,84.781
2963,solved,46.329
2964,solved,34.024
2965,solved,50.103
2966,solved,34.371
2967,solved,25.453
2968,solved,34.002
2969,solved,52.264
2970,unsolvable,113.05
2971,solved,50.867
2972,unsolvable,43.024
2973,solved,54.723
2974,unsolvable,39.664
2975,solved,39.047
2976,solved,40.507
2977,solved,32.243
2978,solved,59.971
2979,unsolvable,28.24
2980,solved,38.771
2981,solved,51.952
2982,unsolvable,19.568
2983,unsolvable,5.57
2984,unsolvable,36.534
2985,solved,47.84
2986,solved,51.678
2987,solved,41.886
2988,solved,51.202
2989,unsolvable,25.202
2990,unsolvable,35.963
2991,unsolvable,55.009
2992,solved,38.59
2993,solved,39.401
2994,solved,87.252
2995,solved,25.476
2996,solved,49.044
2997,unsolvable,18.144
2998,solved,34.766
2999,solved,51.178
3000,solved,28.715
3001,solved,58.345
3002,solved,45.979
3003,solved,49.259
3004,solved,38.709
3005,solved,45.241
3006,unsolvable,16.412
3007,solved,28.806
3008,solved,39.62
3009,solved,41.834
3010,solved,44.325
3011,solved,42.287
3012,solved,41.427
3013,solved,34.832
3014,solved,53.173
3015,solved,37.955
3016,solved,53.944
3017,solved,41.69
3018,solved,29.333
3019,solved,39.987
3020,solved,85.545
3021,unsolvable,7.361
3022,solved,28.055
3023,solved,42.075
3024,solved,55.044
3025,solved,56.522
3026,solved,69.266
3027,solved,51.229
3028,solved,27.074
3029,unsolvable,35.329
3030,solved,23.43
3031,solved,63.124
3032,solved,42.215
3033,unsolvable,7.057
3034,solved,76.307
3035,solved,45.728
3036,solved,48.567
3037,unsolvable,36.422
3038,solved,29.86
3039,solved,56.405
3040,solved,31.127
3041,solved,28.003
3042,solved,32.137
3043,solved,72.587
3044,solved,44.958
3045,solved,34.08
3046,solved,32.926
3047,unsolvable,15.293
3048,solved,22.289
3049,unsolvable,52.434
3050,solved,43.835
3051,unsolvable,26.963
3052,solved,25.203
3053,solved,28.913
3054,unsolvable,9.772
3055,solved,41.275
3056,solved,27.854
3057,unsolvable,4.914
3058,solved,63.451
3059,solved,54.261
3060,solved,33.537
3061,solved,34.604
3062,unsolvable,10.022
3063,solved,106.698
3064,solved,35.783
3065,solved,59.439
3066,solved,43.328
3067,solved,48.434
3068,solved,64.287
3069,solved,44.689
3070,solved,105.04
3071,unsolvable,13.596
3072,unsolvable,34.368
3073,unsolvable,32.559
3074,solved,36.837
3075,solved,52.599
3076,solved,23.386
3077,unsolvable,14.53
3078,solved,44.377
3079,solved,27.796
3080,solved,44.702
3081,solved,73.926
3082,solved,27.642
3083,solved,56.907
3084,unsolvable,6.17
3085,solved,47.077
3086,solved,49.301
3087,solved,26.897
3088,solved,47.153
3089,solved,58.105
3090,solved,35.311
3091,solved,48.818
3092,solved,30.89
3093,unsolvable,157.758
3094,solved,25.108
3095,solved,107.335
3096,unsolvable,5.878
3097,solved,19.201
3098,solved,44.473
3099,solved,83.856
3100,solved,56.333
3101,solved,62.78
3102,solved,64.595
3103,unsolvable,14.267
3104,solved,53.432
3105,solved,46.768
3106,solved,39.588
3107,solved,33.144
3108,solved,75.459
3109,solved,48.627
3110,solved,18.386
3111,solved,40.717
3112,solved,44.949
3113,solved,24.743
3114,unsolvable,5.46
3115,unsolvable,17.719
3116,solved,81.029
3117,unsolvable,16.231
3118,unsolvable,5.491
3119,unsolvable,37.395
3120,solved,47.318
3121,solved,42.055
3122,solved,34.128
3123,solved,34.929
3124,unsolvable,15.64
3125,unsolvable,20.421
3126,solved,34.61
3127,solved,28.577
3128,solved,35.15
3129,solved,39.356
3130,solved,76.672
3131,solved,46.687
3132,unsolvable,28.466
3133,solved,40.257
3134,solved,39.933
3135,solved,47.956
3136,solved,86.789
3137,solved,39.504
3138,solved,29.032
3139,unsolvable,15.287
3140,solved,41.174
3141,solved,34.614
3142,solved,31.317
3143,solved,27.608
3144,solved,38.149
3145,solved,23.831
3146,unsolvable,4.963
3147,solved,46.458
3148,solved,60.514
3149,unsolvable,22.274
3150,solved,36.74
3151,solved,44.574
3152,solved,52.484
3153,solved,21.814
3154,unsolvable,16.555
3155,solved,39.32
3156,solved,47.632
3157,unsolvable,7.611
3158,solved,53.825
3159,solved,35.081
3160,solved,34.411
3161,solved,35.021
3162,solved,23.459
3163,unsolvable,17.387
3164,solved,24.406
3165,solved,106.663
3166,solved,26.984
3167,solved,118.5
3168,solved,34.169
3169,unsolvable,33.736
3170,unsolvable,32.033
3171,solved,76.818
3172,unsolvable,73.936
3173,solved,20.868
3174,solved,63.673
3175,solved,21.113
3176,solved,49.15
3177,solved,26.111
3178,unsolvable,6.297
3179,unsolvable,35.364
3180,solved,43.306
3181,solved,42.065
3182,solved,51.121
3183,solved,59.108
3184,solved,20.099
3185,solved,53.095
3186,solved,29.062
3187,solved,58.919
3188,solved,30.212
3189,unsolvable,16.08
3190,unsolvable,28.61
3191,solved,54.326
3192,solved,37.658
3193,solved,53.164
3194,solved,49.545
3195,solved,33.632
3196,solved,24.753
3197,solved,22.004
3198,solved,35.828
3199,solved,59.854
3200,unsolvable,5.731
3201,solved,45.772
3202,unsolvable,25.711
3203,unsolvable,15.583
3204,solved,32.262
3205,solved,29.668
3206,solved,96.25
3207,solved,60.818
3208,solved,80.558
3209,unsolvable,7.927
3210,solved,40.437
3211,solved,48.952
3212,solved,55.05
3213,solved,47.812
3214,solved,64.59
3215,solved,58.902
3216,solved,42.738
3217,solved,60.124
3218,solved,61.66
3219,unsolvable,6.426
3220,solved,46.028
3221,solved,33.139
3222,solved,30.697
3223,solved,51.276
3224,solved,70.434
3225,solved,67.024
3226,solved,46.844
3227,solved,29.515
3228,unsolvable,30.498
3229,solved,40.453
3230,unsolvable,5.557
3231,solved,48.626
3232,solved,36.214
3233,solved,33.19
3234,solved,39.155
3235,solved,38.221
3236,solved,50.679
3237,solved,59.893
3238,solved,56.304
3239,solved,27.161
3240,solved,42.888
3241,solved,25.82
3242,solved,42.934
3243,solved,40.672
3244,solved,50.281
3245,solved,54.489
3246,unsolvable,27.739
3247,solved,49.401
3248,solved,53.05
3249,solved,38.461
3250,solved,25.159
3251,solved,43.875
3252,solved,41.167
3253,unsolvable,54.037
3254,solved,63.133
3255,solved,39.342
3256,unsolvable,24.71
3257,solved,26.058
3258,unsolvable,6.988
3259,solved,28.887
3260,solved,43.74
3261,solved,26.238
3262,solved,38.407
3263,solved,43.827
3264,solved,19.271
3265,solved,53.324
3266,solved,56.353
3267,solved,33.065
3268,solved,47.619
3269,solved,54.112
3270,solved,28.404
3271,solved,30.303
3272,solved,65.316
3273,solved,35.252
3274,solved,56.758
3275,solved,90.429
3276,solved,58.992
3277,unsolvable,5.005
3278,unsolvable,11.439
3279,solved,29.684
3280,unsolvable,35.197
3281,solved,33.491
3282,solved,95.903
3283,solved,32.404
3284,solved,51.44
3285,solved,53.413
3286,solved,27.645
3287,unsolvable,37.061
3288,solved,59.03
3289,solved,76.636
3290,solved,37.353
3291,solved,48.696
3292,solved,26.902
3293,solved,79.666
3294,solved,54.065
3295,solved,66.816
3296,solved,50.924
3297,solved,51.865
3298,solved,41.911
3299,unsolvable,27.471
3300,solved,79.937
3301,solved,68.88
3302,solved,46.239
3303,solved,25.107
3304,solved,34.836
3305,solved,24.905
3306,solved,57.514
3307,solved,39.173
3308,solved,34.112
3309,solved,38.825
3310,solved,48.785
3311,solved,37.02
3312,solved,23.585
3313,unsolvable,27.045
3314,solved,42.684
3315,unsolvable,76.682
3316,solved,27.325
3317,solved,22.349
3318,unsolvable,17.532
3319,solved,32.13
3320,solved,72.22
3321,solved,38.326
3322,solved,83.716
3323,solved,42.249
3324,unsolvable,5.66
3325,solved,39.079
3326,solved,50.313
3327,solved,42.289
3328,solved,63.984
3329,unsolvable,37.561
3330,solved,77.714
3331,solved,40.2
3332,solved,35.764
3333,solved,44.04
3334,solved,55.495
3335,solved,39.12
3336,solved,41.336
3337,solved,27.806
3338,solved,37.962
3339,solved,22.112
3340,solved,23.889
3341,solved,53.196
3342,solved,38.687
3343,solved,23.789
3344,unsolvable,22.15
3345,solved,56.454
3346,solved,39.673
3347,solved,72.378
3348,solved,30.391
3349,solved,41.694
3350,solved,29.245
3351,solved,37.727
3352,solved,45.974
3353,solved,32.389
3354,solved,54.807
3355,unsolvable,29.535
3356,unsolvable,60.927
3357,solved,46
3358,unsolvable,30.379
3359,solved,25.801
3360,solved,34.678
3361,solved,58.785
3362,solved,30.579
3363,solved,42.829
3364,solved,36.555
3365,unsolvable,86.961
3366,solved,49.836
3367,solved,126.901
3368,solved,30.517
3369,solved,24.475
3370,solved,68.073
3371,solved,68.178
3372,solved,36.128
3373,solved,79.8
3374,solved,29.476
3375,solved,73.183
3376,solved,54.711
3377,solved,67.789
3378,solved,192.123
3379,solved,39.931
3380,solved,43.589
3381,solved,32.481
3382,solved,55.63
3383,solved,49.995
3384,solved,32.37
3385,solved,36.287
3386,solved,31.551
3387,solved,32.446
3388,solved,24.371
3389,solved,57.159
3390,solved,18.645
3391,solved,51.161
3392,solved,42.096
3393,unsolvable,15.428
3394,solved,29.991
3395,solved,46.477
3396,unsolvable,14.738
3397,solved,32.986
3398,solved,21.899
3399,unsolvable,14.953
3400,solved,41.647
3401,solved,31.364
3402,solved,109.251
3403,solved,32.032
3404,solved,54.456
3405,solved,31.989
3406,solved,55.268
3407,solved,39.03
3408,solved,36.909
3409,solved,52.896
3410,solved,82.346
3411,solved,26.782
3412,solved,50.589
3413,solved,49.921
3414,solved,30.084
3415,solved,45.963
3416,solved,42.258
3417,solved,17.523
3418,solved,28.122
3419,solved,48.57
3420,solved,74.14
3421,solved,49.461
3422,solved,43.074
3423,solved,64.39
3424,solved,61.488
3425,solved,28.352
3426,solved,40.552
3427,solved,44.828
3428,solved,32.026
3429,solved,35.609
3430,solved,40.544
3431,solved,32.211
3432,unsolvable,42.341
3433,solved,39.186
3434,solved,36.7
3435,solved,46.055
3436,solved,47.326
3437,solved,51.107
3438,solved,49.662
3439,solved,70.829
3440,solved,44.418
3441,solved,18.671
3442,unsolvable,5.688
3443,solved,52.926
3444,solved,47.37
3445,solved,52.41
3446,solved,54.207
3447,solved,47.323
3448,solved,75.257
3449,solved,46.992
3450,solved,89.815
3451,solved,40.376
3452,solved,52.874
3453,solved,41.533
3454,unsolvable,25.143
3455,solved,39.944
3456,solved,40.44
3457,solved,46.539
3458,solved,34.68
3459,solved,70.564
3460,solved,135.011
3461,unsolvable,7.171
3462,solved,42.609
3463,solved,34.792
3464,solved,49.287
3465,unsolvable,28.309
3466,solved,42.759
3467,solved,48.958
3468,solved,78.47
3469,solved,41.344
3470,solved,44.126
3471,unsolvable,45.372
3472,solved,38.908
3473,unsolvable,32.997
3474,solved,34.495
3475,solved,47.768
3476,solved,45.004
3477,solved,34.031
3478,solved,36.02
3479,solved,71.585
3480,solved,39.975
3481,solved,57.031
3482,solved,32.726
3483,solved,28.523
3484,solved,71.763
3485,solved,73.115
3486,solved,48.219
3487,solved,44.533
3488,solved,40.922
3489,solved,37.838
3490,solved,28.469
3491,solved,73.15
3492,solved,62.128
3493,solved,36.158
3494,unsolvable,27.714
3495,solved,39.139
3496,solved,30.333
3497,solved,23.955
3498,solved,61.657
3499,solved,44.315
3500,solved,47.608
3501,solved,46.829
3502,solved,57.985
3503,solved,82.805
3504,solved,41.749
3505,unsolvable,9.991
3506,solved,33.385
3507,solved,33.559
3508,solved,23.887
3509,solved,38.876
3510,solved,41.303
3511,solved,39.283
3512,solved,45.267
3513,solved,43.36
3514,solved,42.657
3515,unsolvable,7.076
3516,solved,61.606
3517,solved,58.409
3518,solved,47.765
3519,solved,38.967
3520,unsolvable,7.32
3521,unsolvable,98.016
3522,solved,38.851
3523,solved,27.828
3524,solved,68.97
3525,unsolvable,19.02
3526,unsolvable,14.659
3527,solved,55.718
3528,unsolvable,17.363
3529,unsolvable,5.31
3530,solved,51.797
3531,solved,71.996
3532,solved,57.966
3533,solved,20.664
3534,solved,33.148
3535,solved,37.244
3536,solved,22.476
3537,solved,28.134
3538,unsolvable,111.08
3539,solved,35.028
3540,unsolvable,26.388
3541,solved,53.209
3542,unsolvable,6.025
3543,solved,44.733
3544,unsolvable,21.584
3545,solved,31.279
3546,solved,63.903
3547,solved,36.98
3548,solved,120.68
3549,unsolvable,14.017
3550,solved,85.807
3551,unsolvable,5.088
3552,solved,36.599
3553,solved,26.874
3554,solved,29.721
3555,unsolvable,16.141
3556,solved,63.082
3557,solved,47.899
3558,solved,46.769
3559,solved,49.165
3560,unsolvable,14.441
3561,solved,25.583
3562,solved,37.745
3563,solved,29.186
3564,solved,40.992
3565,solved,54.016
3566,unsolvable,13.637
3567,solved,54.248
3568,solved,53.881
3569,solved,30.107
3570,solved,65.483
3571,solved,61.037
3572,solved,43.504
3573,solved,42.631
3574,solved,75.6
3575,solved,36.673
3576,solved,62.069
3577,solved,26.136
3578,unsolvable,5.995
3579,solved,26.461
3580,solved,36.121
3581,solved,21.707
3582,solved,57.315
3583,solved,36.396
3584,solved,41.012
3585,unsolvable,52.141
3586,solved,26.685
3587,unsolvable,27.815
3588,solved,25.805
3589,solved,35.366
3590,solved,38.589
3591,solved,33.135
3592,solved,113.973
3593,solved,23.928
3594,solved,33.565
3595,solved,22.451
3596,unsolvable,17.655
3597,solved,42.684
3598,solved,55.13
3599,unsolvable,4.99
3600,solved,26.659
3601,solved,68.333
3602,solved,30.35
3603,unsolvable,4.994
3604,solved,57.223
3605,solved,46.292
3606,solved,47.445
3607,unsolvable,5.737
3608,solved,39.492
3609,solved,81.628
3610,solved,43.787
3611,unsolvable,5.946
3612,solved,29.74
3613,solved,45.738
3614,unsolvable,51.64
3615,solved,33.578
3616,solved,78.445
3617,solved,39.777
3618,solved,50.85
3619,solved,61.898
3620,solved,32.476
3621,unsolvable,39.341
3622,solved,30.088
3623,solved,54.141
3624,solved,20.31
3625,solved,36.307
3626,solved,35.061
3627,unsolvable,6.545
3628,solved,47.345
3629,unsolvable,4.718
3630,solved,26.664
3631,solved,26.069
3632,solved,42.767
3633,solved,77.786
3634,solved,29.781
3635,solved,29.989
3636,solved,23.926
3637,solved,40.828
3638,solved,44.634
3639,solved,54.008
3640,solved,49.472
3641,unsolvable,18.567
3642,solved,46.834
3643,solved,77.33
3644,solved,62.73
3645,unsolvable,15.985
3646,solved,26.63
3647,unsolvable,43.175
3648,unsolvable,16.813
3649,solved,47.555
3650,solved,28.628
3651,solved,38.432
3652,solved,37.87
3653,solved,40.958
3654,solved,83.129
3655,unsolvable,32.027
3656,solved,39.527
3657,solved,38.255
3658,solved,28.961
3659,solved,53.335
3660,solved,31.536
3661,solved,34.525
3662,solved,62.056
3663,solved,41.064
3664,unsolvable,15.321
3665,solved,57.744
3666,solved,39.366
3667,solved,37.795
3668,unsolvable,23.298
3669,unsolvable,5.906
3670,unsolvable,5.982
3671,solved,35.534
3672,unsolvable,5.977
3673,solved,43.467
3674,unsolvable,23.33
3675,solved,36.683
3676,solved,34.705
3677,solved,25.601
3678,unsolvable,42.76
3679,solved,114.971
3680,solved,30.507
3681,unsolvable,19.398
3682,solved,28.182
3683,unsolvable,7.831
3684,unsolvable,6.391
3685,solved,25.921
3686,unsolvable,18.841
3687,solved,40.471
3688,solved,27.528
3689,solved,87.765
3690,unsolvable,28.165
3691,solved,61.833
3692,solved,26.224
3693,solved,50.153
3694,solved,53.539
3695,solved,40.873
3696,unsolvable,8.218
3697,solved,25.846
3698,solved,32.016
3699,solved,98.688
3700,solved,49.404
3701,solved,21.048
3702,solved,27.401
3703,solved,51.231
3704,solved,35.011
3705,unsolvable,20.118
3706,solved,51.349
3707,solved,70.042
3708,solved,37.239
3709,solved,38.152
3710,solved,40.184
3711,solved,46.905
3712,solved,34.286
3713,unsolvable,7.354
3714,solved,33.895
3715,solved,30.124
3716,unsolvable,52.496
3717,solved,30.713
3718,solved,45.972
3719,solved,37.858
3720,solved,41.812
